session_id,user_email,page_visited,visit_timestamp,time_spent_seconds
S17403,david_garza25@yahoo.com,/homepage,2025-01-27 19:10:07,549
S19155,david_garza25@yahoo.com,/account/orders,2024-08-15 10:36:36,110
S18063,gina.george@gmail.com,/account/profile,2024-06-03 23:39:32,322
S18062,gina.george@gmail.com,/contact-us,2025-03-08 02:44:35,489
S18065,sherry.campbell@gmail.com,/blog/article/116,2024-07-16 08:48:32,486
S18063,sherry.campbell@gmail.com,/login,2024-06-27 06:24:55,60
S18067,kevin.trevino51@yahoo.com,/checkout,2025-05-13 13:05:12,26
S18068,wilsonwilliam@example.net,/faq,2025-03-28 00:42:40,225
S17701,wilsonwilliam@example.net,/search?q=project+individual,2025-03-27 19:37:09,432
S18069,wilsonwilliam@example.net,/blog,2025-03-08 04:46:44,189
S18071,joseph.roberts56@hotmail.com,/faq,2025-05-11 07:55:20,58
S17630,joseph.roberts56@hotmail.com,/products/item/8500,2024-06-28 09:07:16,141
S18439,joseph.roberts56@hotmail.com,/products,2024-12-02 23:36:03,371
S18347,joseph.roberts56@hotmail.com,/about-us,2025-05-07 18:11:53,91
S18075,davidgarcia@example.org,/account/orders,2024-11-27 00:12:19,70
S17630,davidgarcia@example.org,/signup,2025-01-26 12:16:48,143
S18077,troy@blake.com,/products/category/electronics,2024-10-02 05:00:08,436
S18632,troy@blake.com,/checkout,2024-07-13 12:43:13,51
S18079,michael.stewart58@hotmail.com,/products/category/books,2024-06-23 00:56:42,69
S17411,michael.stewart58@hotmail.com,/checkout,2024-08-22 07:21:07,530
S19195,michael.stewart58@hotmail.com,/about-us,2025-01-19 06:56:24,271
S19195,michael.stewart58@hotmail.com,/checkout,2024-07-06 02:43:37,492
S18083,stephen.miles14@hotmail.com,/products/category/electronics,2024-12-11 15:05:02,33
S18083,stephen.miles14@hotmail.com,/account/orders,2025-05-01 01:47:20,554
S18085,kevin.simon65@yahoo.com,/products/category/electronics,2025-04-14 16:03:56,476
S18086,jeremy.meza@yahoo.com,/signup,2024-10-09 13:05:55,510
S18087,laura.porter@gmail.com,/homepage,2025-04-24 21:53:40,392
S17863,laura.porter@gmail.com,/products,2024-05-26 17:56:53,351
S18089,laura.porter@gmail.com,/products/category/books,2024-07-21 05:07:38,522
S18087,laura.porter@gmail.com,/signup,2024-05-31 19:48:14,483
S18653,laura.porter@gmail.com,/signup,2025-03-12 22:54:45,296
S18092,michael48@katelyn96@example.org,/products/category/books,2024-09-26 20:09:54,140
S18093,jacob.sanders@gmail.com,/account/orders,2024-09-12 15:04:53,112
S19219,jacob.sanders@gmail.com,/signup,2025-05-13 21:24:54,376
S17867,jacob.sanders@gmail.com,/about-us,2024-08-05 10:11:36,318
S18095,jacob.sanders@gmail.com,/products,2024-08-05 21:12:47,549
S17531,jacob.sanders@gmail.com,/search?q=word+reflect,2025-04-16 21:02:49,267
S18662,jacob.sanders@gmail.com,/login,2025-03-04 08:12:38,202
S18097,jacob.sanders@gmail.com,/products/category/books,2025-02-06 05:24:59,167
S18098,jacob.sanders@gmail.com,/contact-us,2024-10-22 13:30:48,515
S18101,jacob92@stephenwilliams@example.net,/products/category/books,2025-05-04 11:52:08,197
S18101,jacob92@stephenwilliams@example.net,/homepage,2024-05-19 19:59:15,484
S17819,jacob92@stephenwilliams@example.net,/signup,2025-04-10 04:18:54,352
S18104,jacob92@stephenwilliams@example.net,/faq,2025-01-26 07:46:31,273
S18103,jacob92@stephenwilliams@example.net,/products/category/books,2024-12-19 06:06:22,294
S18105,jacob92@stephenwilliams@example.net,/login,2025-02-09 13:43:16,468
S18107,sarahbishop@example.net,/cart,2024-08-08 03:17:13,541
S18487,sarahbishop@example.net,/support,2025-02-17 10:16:35,575
S18109,dr.72@burnettshannon@example.net,/homepage,2024-11-17 20:01:03,444
S19822,dr.72@burnettshannon@example.net,/blog,2025-02-12 00:38:00,529
S18107,dr.72@burnettshannon@example.net,/cart,2024-11-04 16:44:40,239
S18112,jacob.rose13@yahoo.com,/account/orders,2025-05-03 18:29:27,473
S18113,gregory@dillon.net,/login,2024-10-07 03:01:16,190
S18113,gregory@dillon.net,/contact-us,2025-02-21 02:36:44,204
S17883,gregory@dillon.net,/account/profile,2024-09-07 13:34:12,519
S17654,gregory@dillon.net,/account/orders,2024-12-09 15:55:44,442
S19267,gregory@dillon.net,/products/category/books,2024-10-14 16:44:31,241
S19267,GREGORY@DILLON.NET,/homepage,2024-08-12 19:24:56,506
S18119,beth.collins50@hotmail.com,/blog,2024-06-05 14:42:22,263
S18407,beth.collins50@hotmail.com,/account/profile,2025-03-01 06:04:02,146
S19852,beth.collins50@hotmail.com,/products,2025-03-20 23:33:23,564
S17543,beth.collins50@hotmail.com,/search?q=garden+shoulder,2024-12-01 07:46:11,354
S18123,alfred@perez.biz,/faq,2025-02-13 02:32:28,428
S18122,alfred@perez.biz,/about-us,2025-03-23 07:08:32,77
S17891,alfred@perez.biz,/about-us,2024-06-07 15:31:03,176
S18123,ALFRED@PEREZ.BIZ,/search?q=similar+reveal,2024-06-16 06:57:36,232
S18707,alfred@perez.biz,/checkout,2024-12-29 21:47:14,290
S18128,,/products/item/3458,2024-09-15 14:57:14,361
S18129,rebecca.oconnor93@yahoo.com,/signup,2024-11-19 10:42:03,548
S17431,rebecca.oconnor93@yahoo.com,/about-us,2025-05-07 08:03:08,222
S17663,rebecca.oconnor93@yahoo.com,/cart,2024-11-10 16:33:16,403
S18907,rebecca.oconnor93@yahoo.com,/products,2025-02-01 04:05:38,336
S18133,leslie@gregory-rivera.com,/support,2024-09-23 06:26:44,294
S17433,leslie@gregory-rivera.com,/account/orders,2024-07-01 18:35:44,532
S17843,leslie@gregory-rivera.com,/account/orders,2025-01-03 02:45:19,397
S19303,leslie@gregory-rivera.com,/contact-us,2024-11-25 00:35:05,457
S19892,leslie@gregory-rivera.com,/contact-us,2024-11-27 02:57:35,336
S18917,leslie@gregory-rivera.com,/products/category/electronics,2025-01-07 11:56:28,202
S18139,diana.brown@gmail.com,/products,2025-04-20 12:10:27,464
S19897,DIANA.BROWN@GMAIL.COM,/products/category/electronics,2024-12-07 18:48:59,77
S17903,diana.brown@gmail.com,/products,2024-09-01 16:15:18,366
S18142,diana.brown@gmail.com,/products/category/books,2025-04-06 22:34:56,329
S18143,jordan.hall@hotmail.com,/checkout,2024-08-06 23:33:36,118
S18927,jordan.hall@hotmail.com,/products/item/3151,2024-07-11 01:48:41,75
S17672,jordan.hall@hotmail.com,/signup,2025-03-09 08:17:51,39
S18146,abigail.ramirez@hotmail.com,/about-us,2024-11-12 18:39:59,497
S18147,william.thomas67@hotmail.com,/products,2025-02-21 04:17:51,584
S17753,william.thomas67@hotmail.com,/about-us,2025-03-18 23:53:09,296
S18149,leroy.ii94@hotmail.com,/products/category/electronics,2025-02-27 07:08:35,135
S17675,leroy.ii94@hotmail.com,/login,2025-02-16 09:48:54,560
S18149,leroy.ii94@hotmail.com,/products/category/electronics,2025-05-03 05:06:58,24
S18151,leroy.ii94@hotmail.com,/search?q=phone+weight,2024-11-28 20:28:10,566
S18447,leroy.ii94@hotmail.com,/products/category/books,2025-03-11 06:56:07,149
S18942,leroy.ii94@hotmail.com,/signup,2024-12-11 13:47:16,362
S18155,qmoore@example.net,/products/category/electronics,2025-01-12 04:17:47,264
S19343,qmoore@example.net,/products/category/electronics,2025-03-07 03:41:27,478
S18157,daniel.jones66@hotmail.com,/signup,2024-11-16 06:16:23,469
S18158,dmann@example.net,/cart,2024-08-29 10:35:27,465
S18159,dmann@example.net,/contact-us,2025-03-26 21:03:00,18
S17919,dmann@example.net,/cart,2024-11-09 13:58:02,55
S18161,dmann@example.net,/signup,2024-09-24 01:18:42,28
S18162,wmartin@hotmail.com,/account/profile,2024-10-17 07:07:18,512
S19359,wmartin@hotmail.com,/login,2024-06-25 20:12:27,332
